,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
b'4356',b'457679891',b'59.5',b'Ted Baker London Silk Bow Tie',b'2098',b'Ted Baker',b'http://bim.shopstyle.com/pim/f7/83/f783ebc3cfcb587c9fc49a2ec6563fd4_best.jpg',"b'Perfect for any formal affair, an American-made bow tie cut from pure silk features classic tattersall checks. <ul> <li>2 1/4"" bow height.</li> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4357',b'459272578',b'95.0',b'Peter Millar Woven Silk Tie',b'8408',b'Peter Millar',b'http://bim.shopstyle.com/pim/91/1f/911f731992674de44f403ab3e74a2819_best.jpg',"b'A handsome Italian tie is cut from pure silk and patterned with a diagonal plaid design. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Peter Millar; imported.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_plaid',b'_silk',b'False'
b'4358',b'459985212',b'155.0',b'Canali Woven Silk Tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/fe/88/fe8853305f2eeb1a82ec8b4db9fc08cc_best.jpg',"b'A sharp paisley motif touches up a charming tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4359',b'464065504',b'79.5',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/3a/5c/3a5c47552ed24596fb5a9c1b280521ed_best.jpg',"b'A sharp geometric grid marks a lustrous tie cut from pure silk. <ul> <li>3 1/4"" regular width; 57"" length.</li> <li>3 1/2"" x-long width; 62"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4361',b'465024632',b'59.5',b'Ted Baker London Silk Bow Tie',b'2098',b'Ted Baker',b'http://bim.shopstyle.com/pim/7b/10/7b10f1a70ac980bf1d62bf39e4f870ab_best.jpg',"b""Geometric medallions pattern a handsome bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4363',b'465717450',b'230.0',b'Brioni Woven Silk Tie',b'859',b'Brioni',b'http://bim.shopstyle.com/pim/e8/69/e869bb904cde26634f8c3a807360056b_best.jpg',"b'A geometric grid pattern stamps a handsome tie crafted in Italy from pure silk. <ul> <li>3 1/4"" width; 59 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Brioni; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4364',b'465809492',b'95.0',b'HUGO Woven Silk Tie',b'1291',b'HUGO',b'http://bim.shopstyle.com/pim/7c/b7/7cb7c5038996524f54244049d039ffab_best.jpg',"b""Rich tonal texture defines a dapper slim-cut tie woven from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4365',b'466021488',b'85.0',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/af/78/af7898a1b7653d749d63eb51ba871730_best.jpg',"b'Sharp floral medallions pattern a lustrous tie cut from pure silk. <ul> <li>3"" width; 58"" regular length; 61"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; imported.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4366',b'454824556',b'95.0',b'HUGO Woven Silk Tie',b'1291',b'HUGO',b'http://bim.shopstyle.com/pim/06/0d/060d5af2e3d85d19f4c99a3606b333c9_best.jpg',"b'Blocky plaid defines a well-textured tie cut from pure silk. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_plaid',b'_silk',b'False'
b'4367',b'454824599',b'75.0',b'J.Z. Richards JZ Richards Printed Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/aa/79/aa79d80cff2c8ca73ee8190c047c8785_best.jpg',"b'A modern silk tie handcrafted in Boulder, Colorado, features a crisp medallion pattern. The interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 58"" length.</li> <li>JZ Richards ties feature signature jacquard lining and hand-sewn labels instead of traditional bar tacks.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By JZ Richards; handmade in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4368',b'459272630',b'115.0',b'BOSS HUGO BOSS Woven Silk Tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/0a/98/0a9808cdc8b6b7b98be505baa7651a2e_best.jpg',"b'A layered grid adds color to a modern tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4369',b'461123509',b'205.0',b'Ermenegildo Zegna Woven Silk Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/b8/c5/b8c544e9398a8b8c912f922b3ce818ef_best.jpg',"b""A sharp geometric grid defines a handsome tie cut from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4370',b'461649175',b'155.0',b'Canali Woven Silk Tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/05/29/0529d12a6194813a185d55914c1728f1_best.jpg',"b'Crafted in Italy, a handsome silk tie features an intricate pattern and vibrant colors. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4372',b'461935373',b'205.0',b'Ermenegildo Zegna Woven Silk Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/93/68/936895718dc002a4cf76db2cb14f64a7_best.jpg',"b'Sharp floral medallions mark a sleek tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4373',b'463459478',b'85.0',"b""Vineyard Vines 'Pittsburgh Steelers - NFL' Woven Silk Tie""",b'2211',b'Vineyard Vines',b'http://bim.shopstyle.com/pim/d7/eb/d7ebb149ad7152b3750089dc92d499da_best.jpg',"b'A handsome silk tie patterned with Steelers logos looks great at the office on game day, the day after a win or even the day after a loss (if you\'re a real fan). <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported materials.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4374',b'464066489',b'75.0',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/5e/a9/5ea9d2c0d31a165eccc68040ed26c6d2_best.jpg',"b'Intricate floral medallions add panache to a handsome tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 56"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4375',b'464066527',b'98.0',b'Bonobos Woven Silk Tie',b'15791',b'Bonobos',b'http://bim.shopstyle.com/pim/21/cb/21cbfbd08985dafcf39a14303fd98ab5_best.jpg',"b'A sharp geometric motif stamps a handsome tie cut from pure silk. <ul> <li>3"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Bonobos; imported.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4376',b'464668506',b'190.0',b'Salvatore Ferragamo Dragonfly Print Silk Tie',b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/70/30/7030104c08210b8277700b9f57a14220_best.jpg',"b'A playful dragonfly print adds charm to a sharp tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Salvatore Ferragamo; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_print',b'_silk',b'False'
b'4377',b'464668513',b'219.0',b'Gitman Cummerbund & Bow Tie',b'0',b'',b'http://bim.shopstyle.com/pim/1e/ed/1eedba78b6c80886579f1caa7521bd60_best.jpg',"b'Intricate paisley patterns a bow tie and pleated cummerbund cut from pure silk. <ul> <li>Self tie.</li> <li>2"" bow tie width; 5 1/4"" cummerbund width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4378',b'464668515',b'199.0',b'Gitman Cummerbund & Bow Tie',b'0',b'',b'http://bim.shopstyle.com/pim/b1/2d/b12dfc146168134e27fb842c48793077_best.jpg',"b'Tiny polka dots pepper a classic bow tie and pleated cummerbund fashioned from pure silk. <ul> <li>Self tie.</li> <li>2"" bow tie width; 5 1/4"" cummerbund width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_polkadot',b'_silk',b'False'
b'4380',b'464924465',b'49.5',"b""Michael Kors 'Shadow Update' Woven Silk Tie""",b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/b4/7d/b47dc2afd04f6083a88960e1f174f4e8_best.jpg',"b'A distinctive pattern lends handsome texture to a versatile tie crafted in the USA from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4381',b'464924467',b'49.5',b'Michael Kors Woven Silk Tie',b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/0e/e8/0ee807fbfe60204acac65d17faf19236_best.jpg',"b'A grid of timeless dots patterns a smart silk tie crafted in the USA. <ul> <li>3 1/4"" width; 58"" length (size Regular).</li> <li>3 3/4"" width; 64"" length (size X-Long).</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4382',b'465860266',b'115.0',b'David Donahue Woven Silk Tie',b'1041',b'David Donahue',b'http://bim.shopstyle.com/pim/3f/5b/3f5bf516c35b8181ce1eb8e5cce4516c_best.jpg',"b'Sharp medallions touch up a handsome tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA of imported fabric.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4383',b'465933304',b'79.5',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/b7/1b/b71bc1e09c3eef03148e9bdf9419a88e_best.jpg',"b'Richly colored paisley defines a bold tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4384',b'405847935',b'115.0',b'David Donahue Woven Silk Tie',b'1041',b'David Donahue',b'http://bim.shopstyle.com/pim/cb/8d/cb8dba5cc0b76a3d27bb978fb2d29b20_best.jpg',"b'A tasteful luster defines a solid silk tie with timeless style. <ul> <li>Approx. width: 3 1/4""; length: 58"".</li> <li>Silk; dry clean.</li> <li>By David Donahue; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_solid',b'_silk',b'False'
b'4385',b'441245004',b'85.0',b'Vineyard Vines Indianapolis Colts Print Tie',b'2211',b'Vineyard Vines',b'http://bim.shopstyle.com/pim/ac/b5/acb587e50a5a24070e0ad79eb048c85f_best.jpg',"b'Bring some team spirit to the office with a fun print tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported fabric.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_print',b'_silk',b'False'
b'4386',b'450548460',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/c5/f1/c5f11b0e8adc0fc8c410f89fcb879894_best.jpg',"b'A sharp dot grid marks a versatile tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4388',b'456923532',b'75.0',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/ac/36/ac36b8376f6d1f12fb4fb2ec1947be9f_best.jpg',"b'A handsome medallion grid defines a bold tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4389',b'457288460',b'190.0',b'Salvatore Ferragamo Lion Print Silk Tie',b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/d8/0b/d80bd36c4a4a51d2af0ee4130e9fe50a_best.jpg',"b'Tiny lions line up in droves on a charming Italian tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Salvatore Ferragamo; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4390',b'457818157',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/90/88/90884ab5acedf7e2cfcdee007fad35c3_best.jpg',"b'A sharp Churchill dot grid defines a versatile tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4391',b'457818266',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/a5/c0/a5c04d87e099d16a4f7c1212ac2004c2_best.jpg',"b'Clean-cut stripes pattern a textured tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4392',b'458241251',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/be/f9/bef9c480762c2563bc28561be6c8023b_best.jpg',"b'Sharp paisley touches up a textured tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4393',b'459206606',b'125.0',b'Gitman Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/06/22/0622a6b39f02f072a25bfa1caf211530_best.jpg',"b'Blocky stripes add color to a vintage-style tie cut from pure silk. <ul> <li>2 3/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4394',b'459272649',b'95.0',b'HUGO Woven Silk Tie',b'1291',b'HUGO',b'http://bim.shopstyle.com/pim/97/ae/97ae5697684a6ce74050ba532fd6fceb_best.jpg',"b'Tight two-tone dots mark a sharp Italian tie cut from pure silk. Pair it with a solid dress shirt for a classic formal look. <ul> <li>2 1/2"" width; 59"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_solid',b'_silk',b'False'
b'4397',b'464066533',b'75.0',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/ac/73/ac73851f03e2fba20324d3e968d2e2a8_best.jpg',"b'A striking paisley-print tie cut from pure silk instantly upgrades your look. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_print',b'_silk',b'False'
b'4398',b'464067337',b'95.0',b'Todd Snyder White Label Stripe Silk Tie',b'30953',b'Todd Snyder',b'http://bim.shopstyle.com/pim/03/a1/03a16023198d888246530f21b213429b_best.jpg',"b'Clean-cut stripes mark a sharp tie crafted from pure silk in the USA. <ul> <li>2 3/4"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Spot clean.</li> <li>By Todd Snyder White Label; made in the USA of imported fabric.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4401',b'439525504',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/3d/41/3d4169638adb01005e427a9444951da9_best.jpg',"b'Modified microchecks lend modern style to a lustrous tie that\'s made in America from pure silk. <ul> <li>3 1/2"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4402',b'443138461',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/06/74/0674a251a981addd2dff762c76053cf6_best.jpg',"b'Classic repp stripes pattern a sharp tie cut from pure silk. <ul> <li>3 3/4"" x-long width; 64"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4403',b'454826246',b'115.0',b'David Donahue Woven Silk Tie',b'1041',b'David Donahue',b'http://bim.shopstyle.com/pim/e1/05/e1054658c39b3e0228bbaeb366d5af31_best.jpg',"b'Hearty, colorful paisley defines a bold tie cut from pure Italian silk. <ul> <li>3 1/4"" width; 59"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4404',b'456802329',b'49.5',b'Calibrate Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/4c/43/4c4306878123f51f2024606ab51ab99c_best.jpg',"b'A regimented grid defines a sharp tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4411',b'459272704',b'75.0',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/ff/ce/ffce8221a398f8679a4504194c6c0bc7_best.jpg',"b'Sleek stripes touch up a handsome tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4412',b'459601423',b'155.0',b'Canali Woven Silk Tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/21/5b/215bd9a57c13a42ff6c09568f0273b45_best.jpg',"b'Handsome stripes touch up a lustrous tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4414',b'460936466',b'59.5',b'Ted Baker London Silk Bow Tie',b'2098',b'Ted Baker',b'http://bim.shopstyle.com/pim/2a/e1/2ae1362d1c70718c5bb30c21f14adc36_best.jpg',"b""A tasteful texture marks a versatile bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4415',b'461123594',b'79.5',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/f7/72/f772b6181eded4fac7ce1fd79c2bb0aa_best.jpg',"b'A handsome geometric grid defines a rich tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4417',b'462292671',b'135.0',b'Thomas Pink Woven Silk Tie',b'15382',b'Thomas Pink',b'http://bim.shopstyle.com/pim/78/18/78185ebe53cc2b3974e04b641feac5f4_best.jpg',"b'A sharp geometric grid marks a lustrous tie cut from pure silk. <ul> <li>3 1/4"" width; 56 1/4"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Thomas Pink; imported.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4418',b'462598268',b'125.0',b'Eton Woven Silk Tie',b'5382',b'Eton',b'http://bim.shopstyle.com/pim/47/9d/479d892ee547a285bbdb350544fa9215_best.jpg',"b'Vibrant plaid lends preppy panache to a debonair silk tie. <ul> <li>58"" length; 3"" width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Eton; made in England.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_plaid',b'_silk',b'False'
b'4419',b'462836737',b'125.0',b'Eton Woven Silk Tie',b'5382',b'Eton',b'http://bim.shopstyle.com/pim/86/c6/86c675927808bb74beb5cfe8e5b165a5_best.jpg',"b'Lustrous, stylized paisley patterns a striking tie crafted in England from pure silk. <ul> <li>58"" length; 3"" width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Eton; made in England.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4420',b'462836742',b'125.0',b'Eton Woven Silk Tie',b'5382',b'Eton',b'http://bim.shopstyle.com/pim/d2/97/d297974cd0325173d79298fbbe5143d7_best.jpg',"b'An embroidered floral pattern furthers the clean, classic look of a handsome silk tie crafted in Italy. <ul> <li>58"" length; 3"" width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Eton; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4421',b'463459769',b'85.0',"b""Vineyard Vines 'New York Yankees - MLB' Woven Silk Tie""",b'2211',b'Vineyard Vines',b'http://bim.shopstyle.com/pim/8e/e0/8ee0b1aa9d5fa4c9386236d1fb85d6e1_best.jpg',"b'Even though it\'s the off-season, spring training is just around the corner. Show everyone in the office you support the Yankees in a handsome tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported materials.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4422',b'464067377',b'205.0',b'Ermenegildo Zegna Woven Silk Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/6b/34/6b34f77ca7703de06ecc2cfeddb5e7ec_best.jpg',"b'A tight geometric motif stamps a sharp tie cut from pure silk. <ul> <li>3 1/4"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4423',b'464067386',b'205.0',b'Ermenegildo Zegna Woven Silk Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/b6/99/b69976675f20756311ea9b983ed27656_best.jpg',"b""Boldly colored paisley marks a rich tie cut from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4424',b'464067388',b'95.0',b'BOSS HUGO BOSS Woven Silk Tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/d4/ac/d4ac82d530b8e967220293a37feec8b2_best.jpg',"b'Updated checks pattern a versatile tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4425',b'464067394',b'75.0',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/ec/49/ec49b180201f4026c5acfb960b2b1b75_best.jpg',"b'Crisp stripes pattern a sunny-hued silk tie that adds a bold finish to your formal wear. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
